id,mssv,namsinh,gioitinh,noisinh,lopsh,khoa,hedt,khoahoc,chuyennganh2,tinhtrang,diachi_tinhtp,namkhoahoc
14785.0,718BB49AXPvAibaEXe9Fy2hCq9OiA3oLDVf7QfWj,1999.0,1.0,Khánh Hòa, HTCL2017.2, HTTT, CLC,12, D480104,1.0,Tỉnh Khánh Hòa,2017
14786.0,FC4313DBXPvAibaEXe9Fy2hCq9OiA4Vxa7j+wTBT,1999.0,1.0,Kiên Giang, PMCL2017.1, CNPM, CLC,12, D480103,1.0,Tỉnh Kiên Giang,2017
14787.0,3E8A2EDBXPvAibaEXe9Fy2hCq9OiA+RWQVJ8fut3,1999.0,1.0,Sóc Trăng, KTMT2017, KTMT, CQUI,12, D520214,1.0,Tỉnh Sóc Trăng,2017
14788.0,49CAEA2EXPvAibaEXe9Fy2hCq9OiA2TWWInpEgrD,1999.0,1.0,Quảng Trị, MTCL2017.2, KTMT, CLC,12, D520214,1.0,Tỉnh Quảng Trị,2017
14789.0,2D7C801CXPvAibaEXe9Fy2hCq9OiA3HbIsr+o7Wq,1999.0,1.0,Đắk Lắk, KTMT2017, KTMT, CQUI,12, D520214,1.0,Tỉnh Đắk Lắk,2017
14790.0,C38ADA96XPvAibaEXe+9tOqtJ+TlMmhuHNTB5COK,1999.0,1.0,Đắk Lắk, KTMT2017, KTMT, CQUI,12, D520214,1.0,Huyện Cư Kuin,2017
14791.0,EFD1CDDCXPvAibaEXe+9tOqtJ+TlMia3dZtAJFg/,1999.0,1.0,Bến Tre, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Tỉnh Bến Tre,2017
14792.0,5A7D2BC9XPvAibaEXe+9tOqtJ+TlMiGBoUNlLMig,1999.0,1.0,Hà Nam, PMCL2017.1, CNPM, CLC,12, D480103,1.0,Thành phố Hồ Chí Minh,2017
14793.0,BD9692F6XPvAibaEXe+9tOqtJ+TlMmiDMAW1Q9Dv,1999.0,1.0,Quảng Nam, HTCL2017.1, HTTT, CLC,12, D480104,5.0,Tỉnh Quảng Nam,2017
14794.0,15B88849XPvAibaEXe+9tOqtJ+TlMgs05RMBFJt2,1999.0,1.0,Tp.Hồ Chí Minh, KHCL2017.2, KHMT, CLC,12, D480101,5.0,Thành phố Hồ Chí Minh,2017
14795.0,2D462CD4XPvAibaEXe+9tOqtJ+TlMsuNcrhhMXK5,1999.0,1.0,Đồng Nai, HTCL2017.1, HTTT, CLC,12, D480104,1.0,Tỉnh Đồng Nai,2017
14796.0,591A383BXPvAibaEXe+9tOqtJ+TlMlOgd3FjH1ew,1999.0,1.0,Lâm Đồng, HTCL2017.1, HTTT, CLC,12, D480104,1.0,Tỉnh Lâm Đồng,2017
14797.0,C764A6CEXPvAibaEXe+9tOqtJ+TlMmG278zpkKP6,1999.0,0.0,Đắk Lắk, HTCL2017.1, HTTT, CLC,12, D480104,1.0,Huyện M\'Đrắk,2017
14798.0,3EBBF85DXPvAibaEXe+9tOqtJ+TlMoD4ns4BY00x,1999.0,0.0,Bình Dương, ATCL2017, MMT&TT, CLC,12, D480299,2.0, đường 184',2017
14799.0,BFCE735BXPvAibaEXe+9tOqtJ+TlMva41++QbHr/,1999.0,0.0,Vĩnh Long, PMCL2017.2, CNPM, CLC,12, D480103,4.0,Tỉnh Vĩnh Long,2017
14800.0,A3792E8DXPvAibaEXe8Ve9qXGkppSE6sDsO4ylnG,1999.0,0.0,Thành phố Hồ Chí Minh, PMCL2017.1, CNPM, CLC,12, D480103,1.0,Thành phố Hồ Chí Minh,2017
14801.0,1001C6B2XPvAibaEXe8Ve9qXGkppSGCJVw9aoj99,1999.0,0.0,Hà Tĩnh, CNTT2017, KTTT, CQUI,12, D480201,1.0,Tỉnh Hà Tĩnh,2017
14802.0,B5F94969XPvAibaEXe8Ve9qXGkppSAQLJGMPIMto,1999.0,0.0,Đồng Nai, HTCL2017.2, HTTT, CLC,12, D480104,1.0,Thị trấn Định Quán,2017
14803.0,AA1CA6F8XPvAibaEXe8Ve9qXGkppSL3r9uKrQh1P,1999.0,1.0,Thành phố Hồ Chí Minh, MTCL2017.1, KTMT, CLC,12, D520214,1.0,Thành phố Hồ Chí Minh,2017
14804.0,43B82139XPvAibaEXe8Ve9qXGkppSMA58H1QyES1,1999.0,1.0,An Giang, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Thành phố Long Xuyên,2017
14805.0,F45F8D30XPvAibaEXe8Ve9qXGkppSFDiV6wXV1o1,1999.0,1.0,Tiền Giang, KHCL2017.2, KHMT, CLC,12, D480101,5.0,Tỉnh Tiền Giang,2017
14806.0,5627743BXPvAibaEXe8Ve9qXGkppSH8e5lf6LRDk,1999.0,1.0,Đồng Nai, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Tỉnh Đồng Nai,2017
14807.0,550FF48EXPvAibaEXe8Ve9qXGkppSHjhaNu3KMws,1999.0,1.0,Bình Thuận, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Tỉnh Bình Thuận,2017
14808.0,952BA9BFXPvAibaEXe8Ve9qXGkppSJwsQr0Ibz69,1999.0,1.0,Thành phố Hồ Chí Minh, PMCL2017.2, CNPM, CLC,12, D480103,1.0,Huyện Hóc Môn,2017
14809.0,BF91AB54XPvAibaEXe8Ve9qXGkppSK3VkUe67fwg,1998.0,1.0,Bình Thuận, HTCL2017.2, HTTT, CLC,12, D480104,1.0,Xã Gia An,2017
14810.0,0339FEA3XPvAibaEXe/67dyjFFUOJsO0SSal/unw,1999.0,1.0,Đồng Nai, PMCL2017.3, CNPM, CLC,12, D480103,1.0,Tỉnh Đồng Nai,2017
14811.0,E0A9B5FBXPvAibaEXe/67dyjFFUOJlqqLj2dGUK4,1999.0,0.0,Đắk Lắk, CNTT2017, KTTT, CQUI,12, D480201,1.0,Huyện Cư M\'gar,2017
14812.0,5DC53044XPvAibaEXe/67dyjFFUOJsIh36vN25SR,1999.0,0.0,Thành phố Hồ Chí Minh, HTCL2017.1, HTTT, CLC,12, D480104,1.0,Thành phố Hồ Chí Minh,2017
14813.0,5DCEDAFAXPvAibaEXe/67dyjFFUOJk28kcNWZcqE,1999.0,0.0,Thanh Hóa, CNTT2017, KTTT, CQUI,12, D480201,4.0,Tỉnh Thanh Hóa,2017
14814.0,62E459E7XPvAibaEXe/67dyjFFUOJgXmAt8JMvdO,1999.0,0.0,Quảng Nam, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Tỉnh Đắk Lắk,2017
14815.0,EA8D044DXPvAibaEXe/67dyjFFUOJqjKETmoSjS5,1999.0,0.0,Đắk Lắk, KTMT2017, KTMT, CQUI,12, D520214,1.0,Huyện Cư M\'gar,2017
14816.0,0A8C6948XPvAibaEXe/67dyjFFUOJlj54iDr28M5,1999.0,1.0,An Giang, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Xã Kiến An,2017
14817.0,0FB8124AXPvAibaEXe/67dyjFFUOJjjVs2DOezdY,1999.0,0.0,Tp.Hồ Chí Minh, PMCL2017.2, CNPM, CLC,12, D480103,5.0,Thành phố Hồ Chí Minh,2017
14818.0,DDD0FDB5XPvAibaEXe/67dyjFFUOJhL5JctuTHbL,1999.0,0.0,Tiền Giang, HTTT2017, HTTT, CQUI,12, D480104,1.0,Tỉnh Tiền Giang,2017
14820.0,16C30CEEXPvAibaEXe8JFpQse3KV6uVIaQvDb/Gu,1999.0,1.0,Long An, HTCL2017.2, HTTT, CLC,12, D480104,5.0,Tỉnh Long An,2017
14822.0,B43FDAD6XPvAibaEXe8JFpQse3KV6k3ttGeCXYYH,1999.0,1.0,Gia Lai, MMTT2017, MMT&TT, CQUI,12, D480102,2.0,Tỉnh Gia Lai,2017
14823.0,4C6F17CBXPvAibaEXe8JFpQse3KV6oEjOpWfiA71,1999.0,1.0,Quảng Trị, KHCL2017.2, KHMT, CLC,12, D480101,1.0,Tỉnh Quảng Trị,2017
14824.0,D00D1A1FXPvAibaEXe8JFpQse3KV6uIgaIRiOZlg,1999.0,1.0,Thành phố Hồ Chí Minh, KHCL2017.2, KHMT, CLC,12, D480101,1.0,Thành phố Hồ Chí Minh,2017
14825.0,B265C5E0XPvAibaEXe8JFpQse3KV6kK1BtBz+LKq,1999.0,1.0,Khánh Hòa, MTCL2017.2, KTMT, CLC,12, D520214,1.0,Tỉnh Khánh Hòa,2017
14826.0,19974296XPvAibaEXe8JFpQse3KV6gth2jrDfeL4,1999.0,1.0,Thành phố Cần Thơ, KHTN2017, KHMT, CNTN,12, D480101,3.0,Thành phố Cần Thơ,2017
14827.0,5288A079XPvAibaEXe8JFpQse3KV6i0O+SsL3BWw,1999.0,1.0,Đắk Lắk, PMCL2017.2, CNPM, CLC,12, D480103,1.0,Huyện Krông Bông,2017
14828.0,DF482DAEXPvAibaEXe8JFpQse3KV6npXWq9nEhvz,1999.0,1.0,Thành phố Hồ Chí Minh, KTMT2017, KTMT, CQUI,12, D520214,5.0,Thành phố Hồ Chí Minh,2017
14829.0,5180A039XPvAibaEXe8JFpQse3KV6uIxvJ5n0/iZ,1999.0,1.0,Lâm Đồng, KHCL2017.2, KHMT, CLC,12, D480101,5.0,Tỉnh Lâm Đồng,2017
14830.0,69CC9D77XPvAibaEXe/A0C8NKWg+cCtO4VRi7hM3,1999.0,1.0,Bà Rịa - Vũng Tàu, KHMT2017, KHMT, CQUI,12, D480101,3.0,Tỉnh Bà Rịa - Vũng Tàu,2017
14831.0,3CB24C2AXPvAibaEXe/A0C8NKWg+cH2j4AGcP4lH,1999.0,1.0,Thành phố Hồ Chí Minh, KTPM2017, CNPM, CQUI,12, D480103,2.0,Huyện Củ Chi,2017
14832.0,547D7412XPvAibaEXe/A0C8NKWg+cCwX1LYBm9Ez,1999.0,1.0,Kiên Giang, MMCL2017, MMT&TT, CLC,12, D480102,1.0,Tỉnh Tiền Giang,2017
14833.0,DF754E2FXPvAibaEXe/A0C8NKWg+cPuiUrOjU9Ab,1999.0,1.0,Bình Định, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Thành phố Quy Nhơn,2017
14834.0,5504D8B2XPvAibaEXe/A0C8NKWg+cGvKTGLsZ7Kv,1999.0,1.0,Long An, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Huyện Đức Hòa,2017
14835.0,1DD40F83XPvAibaEXe/A0C8NKWg+cNjNfs5fFfXk,1999.0,1.0,Gia Lai, KTPM2017, CNPM, CQUI,12, D480103,1.0,Tỉnh Gia Lai,2017
14836.0,B4C9C933XPvAibaEXe/A0C8NKWg+cEic0A5aXSTx,1999.0,1.0,Hưng Yên, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Tỉnh Bình Dương,2017
14837.0,4746C69EXPvAibaEXe/A0C8NKWg+cNxMMOaSmLOf,1999.0,1.0,Thành phố Hồ Chí Minh, PMCL2017.3, CNPM, CLC,12, D480103,1.0,Thành phố Hồ Chí Minh,2017
14838.0,354681C1XPvAibaEXe/A0C8NKWg+cJVKjuqX8g7B,1999.0,1.0,An Giang, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Xã Châu Phong,2017
14839.0,4CFCCFBCXPvAibaEXe/A0C8NKWg+cGrjdpc6qVNr,1999.0,1.0,Hà Tĩnh, KTMT2017, KTMT, CQUI,12, D520214,1.0,Tỉnh Hà Tĩnh,2017
14840.0,40E3DED7XPvAibaEXe8cSwcDAK/pUDQbys/Ydwoj,1999.0,1.0,Lâm Đồng, HTTT2017, HTTT, CQUI,12, D480104,1.0,Tỉnh Lâm Đồng,2017
14841.0,360BCE8AXPvAibaEXe8cSwcDAK/pUB9mWTBMkxtD,1999.0,1.0,Thái Bình, KHMT2017, KHMT, CQUI,12, D480101,2.0,Thành phố Hồ Chí Minh,2017
14842.0,3577D0A6XPvAibaEXe8cSwcDAK/pUHjiAbCwBK7P,1999.0,1.0,Sóc Trăng, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Thành phố Sóc Trăng,2017
14844.0,F74272E5XPvAibaEXe8cSwcDAK/pUAoD5XBV3YHF,1999.0,1.0,Thành phố Hồ Chí Minh, HTCL2017.1, HTTT, CLC,12, D480104,1.0,Thành phố Hồ Chí Minh,2017
14845.0,B64EFF4FXPvAibaEXe8cSwcDAK/pUJFGGHVhvfd9,1999.0,1.0,Thành phố Hồ Chí Minh, ATTT2017, MMT&TT, CQUI,12, D480299,1.0,Thành phố Hồ Chí Minh,2017
14846.0,0499BD34XPvAibaEXe8cSwcDAK/pUFr2X7+QevI0,1999.0,1.0,Thành phố Hồ Chí Minh, HTCL2017.1, HTTT, CLC,12, D480104,1.0,Thành phố Hồ Chí Minh,2017
14847.0,ED4944DBXPvAibaEXe8cSwcDAK/pUOtZsbptuRcq,1999.0,1.0,Bà Rịa - Vũng Tàu, KTMT2017, KTMT, CQUI,12, D520214,5.0,Huyện Châu Đức,2017
14848.0,3E0304C3XPvAibaEXe8cSwcDAK/pUDqvhen9Qukd,1999.0,1.0,Đồng Nai, CNTT2017, KTTT, CQUI,12, D480201,5.0,Thành phố Biên Hoà,2017
14849.0,2E197B0CXPvAibaEXe8cSwcDAK/pUCSeCgTsw7y9,1999.0,1.0,Thành phố Hồ Chí Minh, PMCL2017.1, CNPM, CLC,12, D480103,2.0,Quận Thủ Đức,2017
14850.0,4EA4F240XPvAibaEXe/t4WKrTmA45c7uHCaeKVzm,1998.0,1.0,Đồng Nai, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Tỉnh Đồng Nai,2017
14851.0,2B0E955FXPvAibaEXe/t4WKrTmA45W8ys/ibnqqG,1999.0,1.0,Quảng Ngãi, KHCL2017.2, KHMT, CLC,12, D480101,4.0,Tỉnh Quảng Ngãi,2017
14852.0,A0FA65B5XPvAibaEXe/t4WKrTmA45TCT5yiApOsI,1999.0,1.0,Lâm Đồng, ATTT2017, MMT&TT, CQUI,12, D480299,1.0,Tỉnh Lâm Đồng,2017
14853.0,C4F69298XPvAibaEXe/t4WKrTmA45Rqptc4R3kvU,1999.0,1.0,Đồng Nai, HTTT2017, HTTT, CQUI,12, D480104,1.0,Xã Cẩm Đường,2017
14854.0,19D84BF6XPvAibaEXe/t4WKrTmA45X2kNqzY58cb,1999.0,1.0,Hà Tĩnh, PMCL2017.2, CNPM, CLC,12, D480103,1.0,Thành phố Hồ Chí Minh,2017
14855.0,6A078F7FXPvAibaEXe/t4WKrTmA45dNbeTYZ+KBc,1999.0,1.0,Quảng Trị, HTTT2017, HTTT, CQUI,12, D480104,1.0,Huyện Hải Lăng,2017
14856.0,4C3323BAXPvAibaEXe/t4WKrTmA45Y0AGCVKJMA+,1999.0,1.0,Long An, KTMT2017, KTMT, CQUI,12, D520214,5.0,Tỉnh Long An,2017
14857.0,C135310BXPvAibaEXe/t4WKrTmA45VAWQP3+WBPF,1999.0,1.0,Quảng Nam, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Tỉnh Quảng Nam,2017
14858.0,CF111718XPvAibaEXe/t4WKrTmA45Y38/eR4Lxkz,1999.0,1.0,Tp.Hồ Chí Minh, MTCL2017.1, KTMT, CLC,12, D520214,5.0,Thành phố Hồ Chí Minh,2017
14859.0,521467A8XPvAibaEXe/t4WKrTmA45f0ZSMEJmxHz,1999.0,0.0,Đồng Nai, KHCL2017.2, KHMT, CLC,12, D480101,3.0,Phường Tân Phong,2017
14861.0,F13E1BA9XPvAibaEXe91kmICrkek2o/snRaC+Cll,1999.0,1.0,Đắk Lắk, HTTT2017, HTTT, CQUI,12, D480104,1.0,Tỉnh Đắk Nông,2017
14862.0,E85A8096XPvAibaEXe91kmICrkek2p33YM4EBM4q,1999.0,1.0,Thành phố Hồ Chí Minh, KHCL2017.2, KHMT, CLC,12, D480101,3.0,Thị trấn Long Thành,2017
14863.0,31F0B8C9XPvAibaEXe91kmICrkek2m3ZgFKALQoG,1999.0,1.0,Bình Định, CTTT2017, HTTT, CTTT,12, D480104,5.0,Tỉnh Bình Định,2017
14865.0,E544BE8BXPvAibaEXe91kmICrkek2ks2xIM8jFDv,1999.0,1.0,Đồng Nai, KTMT2017, KTMT, CQUI,12, D520214,2.0,Tỉnh Bình Phước,2017
14866.0,3E7C48C6XPvAibaEXe91kmICrkek2vGASu4f5Vr/,1999.0,1.0,Thành phố Hồ Chí Minh, MTCL2017.1, KTMT, CLC,12, D520214,4.0,Thành phố Hồ Chí Minh,2017
14867.0,63F4D5EEXPvAibaEXe91kmICrkek2njA/inamJ2e,1999.0,1.0,Sóc Trăng, PMCL2017.1, CNPM, CLC,12, D480103,1.0,Huyện Mỹ Tú,2017
14868.0,CA64881CXPvAibaEXe91kmICrkek2nCnuij6IyOE,1998.0,1.0,Đắk Lắk, KTPM2017, CNPM, CQUI,12, D480103,1.0,Tỉnh Đắk Nông,2017
14869.0,FB9C748BXPvAibaEXe91kmICrkek2oitGsq+vGRw,1999.0,1.0,Thành phố Hồ Chí Minh, MMCL2017, MMT&TT, CLC,12, D480102,1.0,Thành phố Hồ Chí Minh,2017
14870.0,F31E7BEFXPvAibaEXe/KVW+JfXJB/icHwabmmIyv,1999.0,1.0,Đắk Lắk, ATTT2017, MMT&TT, CQUI,12, D480299,1.0,Tỉnh Đắk Nông,2017
14871.0,DC609E13XPvAibaEXe/KVW+JfXJB/sRYQhGj0Cfx,1999.0,1.0,Lâm Đồng, ATTT2017, MMT&TT, CQUI,12, D480299,1.0,Tỉnh Lâm Đồng,2017
14872.0,CBDE1398XPvAibaEXe/KVW+JfXJB/kBCeexAdrWt,1999.0,1.0,Thành phố Hồ Chí Minh, MTCL2017.1, KTMT, CLC,12, D520214,1.0,Thành phố Hồ Chí Minh,2017
14873.0,4803EB31XPvAibaEXe/KVW+JfXJB/sDMHJUeDdAC,1999.0,1.0,Thành phố Hồ Chí Minh, PMCL2017.1, CNPM, CLC,12, D480103,1.0,Tỉnh Bình Dương,2017
14874.0,8C5D825AXPvAibaEXe/KVW+JfXJB/tvWcmdxGSA9,1999.0,1.0,Bình Định, HTTT2017, HTTT, CQUI,12, D480104,1.0,Tỉnh Bình Định,2017
14875.0,8535E154XPvAibaEXe/KVW+JfXJB/gU0bKRUGdEa,1999.0,1.0,Thành phố Hồ Chí Minh, ATTT2017, MMT&TT, CQUI,12, D480299,1.0,Thành phố Hồ Chí Minh,2017
14876.0,5BCEBE52XPvAibaEXe/KVW+JfXJB/rcKdFLuaO+V,1999.0,1.0,Bình Thuận, ATTT2017, MMT&TT, CQUI,12, D480299,1.0,Tỉnh Bình Thuận,2017
14878.0,6B9F848FXPvAibaEXe/KVW+JfXJB/kB041vqWQww,1999.0,1.0,Tp. Hồ Chí Minh, MTCL2017.2, KTMT, CLC,12, D520214,5.0,Thành phố Hồ Chí Minh,2017
14879.0,74FB1661XPvAibaEXe/KVW+JfXJB/gIQRRB2yGEl,1999.0,1.0,Quảng Trị, KHTN2017, KHMT, CNTN,12, D480101,3.0,Huyện Hướng Hóa,2017
14880.0,B38858AAXPvAibaEXe+3bWVxnzRRwMzaMWgf6I3a,1999.0,1.0,Thanh Hóa, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Huyện Dầu Tiếng,2017
14881.0,E5FC3F46XPvAibaEXe+3bWVxnzRRwF/aBk9LeAFZ,1999.0,1.0,Thành phố Hồ Chí Minh, PMCL2017.3, CNPM, CLC,12, D480103,1.0,Thành phố Hồ Chí Minh,2017
14882.0,E113C2D7XPvAibaEXe+3bWVxnzRRwKoyPCnthIWj,1999.0,1.0,Ninh Thuận, KHCL2017.2, KHMT, CLC,12, D480101,2.0,Thành phố Phan Rang -Tháp Chàm,2017
14883.0,D927C6BDXPvAibaEXe+3bWVxnzRRwODgnpt4X5dt,1999.0,1.0,Gia Lai, PMCL2017.2, CNPM, CLC,12, D480103,4.0,Tỉnh Gia Lai,2017
14884.0,E3077DF0XPvAibaEXe+3bWVxnzRRwMAd+5PPvWNZ,1999.0,1.0,Đồng Nai, KHMT2017, KHMT, CQUI,12, D480101,1.0,Tỉnh Đồng Nai,2017
14885.0,94BE2CBFXPvAibaEXe+3bWVxnzRRwADoBx0JK62+,1999.0,1.0,Bà Rịa - Vũng Tàu, ATCL2017, MMT&TT, CLC,12, D480299,1.0,Huyện Long Điền,2017
14886.0,06D413B1XPvAibaEXe+3bWVxnzRRwNg6g5IkrIob,1999.0,1.0,Đắk Lắk, KTPM2017, CNPM, CQUI,12, D480103,1.0,Tỉnh Đắk Nông,2017
14888.0,F41DD86AXPvAibaEXe+3bWVxnzRRwPoFPvmQ6HDC,1999.0,1.0,Đồng Nai, CTTT2017, HTTT, CTTT,12, D480104,2.0,Phường Tam Hiệp,2017
14889.0,49B81E8DXPvAibaEXe+3bWVxnzRRwLjpUzvComxK,1999.0,1.0,Bà Rịa - Vũng Tàu, ATTT2017, MMT&TT, CQUI,12, D480299,1.0,Tỉnh Bà Rịa - Vũng Tàu,2017
14890.0,F0B44DA1XPvAibaEXe/5DpC15pEkHU0KE9U7ewL7,1999.0,1.0,TP Hồ Chí Minh, ATCL2017, MMT&TT, CLC,12, D480299,5.0,Thành phố Hồ Chí Minh,2017
14891.0,798320BBXPvAibaEXe/5DpC15pEkHcCzAQREY9Yw,1999.0,1.0,Đồng Nai, KTMT2017, KTMT, CQUI,12, D520214,1.0,Tỉnh Đồng Nai,2017
14892.0,BED27437XPvAibaEXe/5DpC15pEkHUJeBNAg/GzV,1999.0,1.0,Bến Tre, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Huyện Châu Thành,2017
14893.0,A19AAA06XPvAibaEXe/5DpC15pEkHeGIviyCNjEf,1999.0,1.0,An Giang, PMCL2017.3, CNPM, CLC,12, D480103,1.0,Tỉnh An Giang,2017
14894.0,D219DCF4XPvAibaEXe/5DpC15pEkHdeH8PWtqIrl,1999.0,1.0,Đắk Lắk, KHTN2017, KHMT, CNTN,12, D480101,3.0,Tỉnh Đắk Lắk,2017
14895.0,74DD18B4XPvAibaEXe/5DpC15pEkHeOUjnrPBZ9L,1999.0,0.0,An Giang, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Xã Tà Đảnh,2017
14896.0,A0434F8CXPvAibaEXe/5DpC15pEkHVXkLwQx5xPV,1999.0,0.0,Hà Tĩnh, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Tỉnh Hà Tĩnh,2017
14897.0,A32C3933XPvAibaEXe/5DpC15pEkHfkVgqjVq1jx,1999.0,0.0,Lâm Đồng, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Tỉnh Lâm Đồng,2017
14898.0,CBD3DA4AXPvAibaEXe/5DpC15pEkHeU94/iQwdB7,1999.0,1.0,Bình Thuận, MTCL2017.2, KTMT, CLC,12, D520214,1.0,Xã Suối Nghệ,2017
14899.0,512A4A72XPvAibaEXe/5DpC15pEkHRxUI1NlbvJO,1999.0,1.0,Bình Định, CNTT2017, KTTT, CQUI,12, D480201,1.0,Tỉnh Bình Định,2017
14900.0,B5B9BDD3XPvAibaEXe8kGcWiFCcO6QC9wPvG2Vze,1999.0,1.0,Bà Rịa - Vũng Tàu, CNTT2017, KTTT, CQUI,12, D480201,1.0,Tỉnh Bà Rịa - Vũng Tàu,2017
14901.0,D7243CEBXPvAibaEXe8kGcWiFCcO6XTZMUMoSVW9,1999.0,0.0,Long An, MMCL2017, MMT&TT, CLC,12, D480102,1.0,Tỉnh Long An,2017
14902.0,737CACE5XPvAibaEXe8kGcWiFCcO6VDhqxPqj+pt,1999.0,1.0,Bình Thuận , KTMT2017, KTMT, CQUI,12, D520214,1.0,Huyện Bắc Bình,2017
14903.0,8A3C61C3XPvAibaEXe8kGcWiFCcO6cCaPR2fU+qE,1999.0,0.0,Thành phố Hồ Chí Minh, HTTT2017, HTTT, CQUI,12, D480104,2.0,Thành phố Hồ Chí Minh,2017
14904.0,D1E6E771XPvAibaEXe8kGcWiFCcO6R59sG8lyAuf,1999.0,0.0,Long An, ATTT2017, MMT&TT, CQUI,12, D480299,1.0,Tỉnh Long An,2017
14905.0,1ADFCC78XPvAibaEXe8kGcWiFCcO6cvsTtdtjc0z,1998.0,1.0,Bà Rịa - Vũng Tàu, PMCL2017.2, CNPM, CLC,12, D480103,1.0,Tỉnh Bà Rịa - Vũng Tàu,2017
14907.0,026C80C5XPvAibaEXe8kGcWiFCcO6X+kqE6zW6qM,1999.0,1.0,Bình Định, PMCL2017.3, CNPM, CLC,12, D480103,4.0,Tỉnh Bình Định,2017
14908.0,B076E306XPvAibaEXe8kGcWiFCcO6TaJPNqMpBZO,1999.0,1.0,Lâm Đồng, PMCL2017.1, CNPM, CLC,12, D480103,1.0,Tỉnh Lâm Đồng,2017
14909.0,DA958B07XPvAibaEXe8kGcWiFCcO6YjADM1e3Gf6,1999.0,1.0,Nam Định, KHMT2017, KHMT, CQUI,12, D480101,1.0,Tỉnh Nam Định,2017
14910.0,356671CFXPvAibaEXe9Y6XKwco8jydE+Qs28iZwD,1999.0,1.0,Quảng Nam, CNTT2017, KTTT, CQUI,12, D480201,1.0,Tỉnh Quảng Nam,2017
14911.0,E37BF33CXPvAibaEXe9Y6XKwco8jyUy8xdOxIJZW,1999.0,1.0,Hải Dương, MMTT2017, MMT&TT, CQUI,12, D480102,5.0,TP HCM',2017
14912.0,2F5BD724XPvAibaEXe9Y6XKwco8jyXjo0C5N13+r,1999.0,1.0,Đắk Lắk, PMCL2017.1, CNPM, CLC,12, D480103,1.0,Tỉnh Đắk Lắk,2017
14913.0,CD41215AXPvAibaEXe9Y6XKwco8jySH2ncUeG2Ze,1999.0,1.0,Thành phố Hồ Chí Minh, KHCL2017.2, KHMT, CLC,12, D480101,1.0,Huyện Hóc Môn,2017
14914.0,75DF55F6XPvAibaEXe9Y6XKwco8jyWo4T8tmYG82,1999.0,1.0,Thành phố Hồ Chí Minh, MTCL2017.1, KTMT, CLC,12, D520214,1.0,Tỉnh Long An,2017
14915.0,E3F10A8EXPvAibaEXe9Y6XKwco8jye7qm3Gd9doU,1999.0,1.0,Thành phố Hồ Chí Minh, MTCL2017.1, KTMT, CLC,12, D520214,1.0,Thành phố Hồ Chí Minh,2017
14916.0,6A089A70XPvAibaEXe9Y6XKwco8jyUczq4xBb32o,1999.0,1.0,Thành phố Hồ Chí Minh, PMCL2017.2, CNPM, CLC,12, D480103,1.0,Tỉnh Long An,2017
14917.0,D281A27EXPvAibaEXe9Y6XKwco8jybe1BRvd9haj,1999.0,1.0,Thành phố Hồ Chí Minh, CNTT2017, KTTT, CQUI,12, D480201,1.0,Tỉnh Quảng Trị,2017
14918.0,9C93288BXPvAibaEXe9Y6XKwco8jyUtklb5XaVU9,1999.0,1.0,Ninh Thuận, PMCL2017.2, CNPM, CLC,12, D480103,1.0,Tỉnh Khánh Hòa,2017
14919.0,CA8E34EEXPvAibaEXe9Y6XKwco8jybdDUnwQlE94,1999.0,1.0,Thành phố Hồ Chí Minh, PMCL2017.3, CNPM, CLC,12, D480103,1.0,Thành phố Hồ Chí Minh,2017
14920.0,89D783AAXPvAibaEXe/3wuT/psvviWmivpbj6tp5,1999.0,1.0,Phú Yên, PMCL2017.2, CNPM, CLC,12, D480103,1.0,Tỉnh Phú Yên,2017
14921.0,1CFFB92BXPvAibaEXe/3wuT/psvviazNX/qQ0WRM,1999.0,1.0,Ninh Thuận, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Tỉnh Ninh Thuận,2017
14922.0,65F484B6XPvAibaEXe/3wuT/psvviciTyE0+Jfq5,1999.0,1.0,Phú Yên, KHCL2017.2, KHMT, CLC,12, D480101,1.0,Tỉnh Phú Yên,2017
14923.0,8DE058A5XPvAibaEXe/3wuT/psvviQxHCteLZzBq,1999.0,1.0,Quảng Nam, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Tỉnh Quảng Nam,2017
